year;idhous;region;refper;hldtyp;nbpers;nbkid;aduk1;aduk2;idispy;hdbgt;idpers;sex;age;edcat;occupa;iavsy;relarp;idspou;civsta;maxcop;ownkid;edyear;mnist;nat_1;nat_2;nat_3;permit;hab_ch;plingu
2003;53421;Lake Gen;5342102;couple w;2;0;0;0;35400.50391;7478.431278;5342102;woman;63;compulso;retired;21600;Referenc;5342101;married;40;3;9;59.920623;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;53501;Lake Gen;5350101;couple w;4;2;0;0;83920.59375;13893.48509;5350101;man;44;universi;part-tim;inapplicable;Referenc;5350102;married;19;2;18;21.578538;Switzerl;inapplic;inapplic;inapplic;1967;french
2003;53551;Lake Gen;5355101;lone par;3;2;0;0;52839.39844;10412.97015;5355101;woman;50;full-tim;part-tim;inapplicable;Referenc;inapplicable;divorced;17;2;12;54.828288;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;53581;Middlela;5358101;couple w;5;3;0;0;71641.11719;12986.00706;5358101;woman;46;apprenti;child. w;inapplicable;Referenc;5358102;married;14;3;12;55.138656;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;53661;Middlela;5366102;couple w;4;2;0;0;60229.03906;12078.97548;5366102;woman;31;apprenti;part-tim;inapplicable;Referenc;5366101;married;11;3;12;55.520256;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;53691;Middlela;5369102;couple w;3;1;0;0;77597.60156;11287.89951;5369102;woman;27;bachelor;full-tim;inapplicable;Referenc;5369101;married;4;3;13;47.468969;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;53731;Middlela;5373102;couple w;3;1;0;0;62738.15234;11857.13172;5373102;woman;30;apprenti;part-tim;inapplicable;Referenc;5373101;married;8;2;12;54.232992;Italy;inapplic;inapplic;resident;since bi;french
2003;53781;Middlela;5378101;couple w;4;2;0;0;91487.20313;16651.29182;5378101;man;37;vocation;full-tim;inapplicable;Referenc;5378102;married;11;2;16;35.569004;Italy;inapplic;inapplic;resident;1987;french
2003;53801;Middlela;5380102;couple w;2;0;0;0;161486;28109.86982;5380102;woman;53;universi;child. w;inapplicable;Referenc;5380101;married;31;2;18;23.374566;United K;inapplic;inapplic;resident;1992;french
2003;53821;Middlela;5382101;couple w;2;0;0;0;35251.49609;7435.740051;5382101;man;65;compulso;full-tim;15600;Referenc;5382102;married;38;3;9;59.199231;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;53931;Middlela;5393102;couple w;2;0;0;0;125144;19101.53414;5393102;woman;52;full-tim;child. w;inapplicable;Referenc;5393101;married;23;2;12;49.236576;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;53961;Middlela;5396102;couple w;7;5;0;0;117191.2031;17131.66393;5396102;woman;40;vocation;part-tim;inapplicable;Referenc;5396101;married;0;5;16;32.104384;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;53991;Middlela;5399101;one pers;1;0;0;0;27743.70898;5764.245244;5399101;woman;27;incomple;other re;16800;Referenc;inapplicable;single.;0;0;8;70.911788;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;54131;Middlela;5413101;couple w;3;1;0;0;128315.3984;20251.5542;5413101;man;60;apprenti;full-tim;inapplicable;Referenc;5413102;married;14;3;12;45.959904;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;54251;Middlela;5425102;couple w;5;3;0;0;109909.7969;16176.87796;5425102;woman;42;universi;part-tim;inapplicable;Referenc;5425101;married;18;3;18;23.638968;Switzerl;inapplic;inapplic;inapplic;1985;french
2003;54401;Middlela;5440101;one pers;1;0;0;0;33666.82031;7499.252865;5440101;man;59;apprenti;full-tim;inapplicable;Referenc;inapplicable;separate;0;1;12;49.419744;Switzerl;inapplic;inapplic;inapplic;1944;french
2003;54402;Middlela;5440102;lone par;2;1;0;0;53233.60156;11036.3495;5440102;woman;43;PhD;full-tim;inapplicable;Referenc;inapplicable;separate;0;1;21;11.013387;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;54451;Middlela;5445101;one pers;1;0;0;0;18161.70898;4278.493763;5445101;woman;43;bachelor;part-tim;inapplicable;Referenc;inapplicable;divorced;0;0;13;50.529389;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;54571;Middlela;5457102;couple w;6;2;2;0;108522.6016;21757.21254;5457102;man;43;apprenti;full-tim;inapplicable;Referenc;5457101;married;21;4;12;54.070176;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;54661;Middlela;5466101;one pers;1;0;0;0;102181.6016;16596.10721;5466101;man;39;PhD;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;21;11.053518;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;54791;Middlela;5479101;one pers;1;0;0;0;40547.60156;7538.53204;5479101;woman;59;elementa;part-tim;inapplicable;Referenc;inapplicable;widower/;0;3;10;62.69733;Switzerl;France a;inapplic;inapplic;1964;french
2003;54811;Middlela;5481101;one pers;1;0;0;0;48728;7820.07072;5481101;woman;62;apprenti;other re;62100;Referenc;inapplicable;widower/;0;2;12;45.89376;Switzerl;inapplic;inapplic;inapplic;1968;french
2003;54941;Middlela;5494101;couple w;2;0;0;0;98516;16786.02758;5494101;man;57;universi;full-tim;inapplicable;Referenc;5494102;married;19;2;18;23.834292;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;54981;Middlela;5498101;couple w;2;0;0;0;93547;15964.3265;5498101;man;51;full-tim;full-tim;inapplicable;Referenc;5498102;married;28;1;12;47.455776;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;55012;Middlela;5501201;couple w;2;0;0;0;105208.6016;19074.57924;5501201;woman;25;full-tim;full-tim;inapplicable;Referenc;5501103;married;0;2;12;49.262016;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;55041;Middlela;5504101;one pers;1;0;0;0;53372.60156;8452.099997;5504101;woman;35;bachelor;full-tim;inapplicable;Referenc;inapplicable;single.;0;1;13;45.948033;France a;inapplic;inapplic;resident;1989;french
2003;55171;Middlela;5517102;one pers;1;0;0;0;41751;6526.599968;5517102;woman;52;apprenti;part-tim;inapplicable;Referenc;inapplicable;separate;0;0;12;46.921536;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;55211;Middlela;5521101;couple w;3;0;1;0;146460;25352.30336;5521101;woman;57;universi;part-tim;inapplicable;Referenc;5521102;married;32;2;18;21.46182;Switzerl;8401;inapplic;inapplic;1968;french
2003;55241;Middlela;5524102;couple w;5;3;0;0;80576.79688;16203.96414;5524102;woman;40;universi;part-tim;inapplicable;Referenc;5524101;married;17;3;18;22.40271;Switzerl;inapplic;inapplic;inapplic;1983;french
2003;55681;Middlela;5568101;couple w;2;0;0;0;58833;11737.84922;5568101;woman;61;apprenti;full-tim;inapplicable;Referenc;5568102;married;21;2;12;49.119552;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;55701;Middlela;5570102;couple w;4;2;0;0;60240.63281;9798.059651;5570102;woman;42;full-tim;child. w;inapplicable;Referenc;5570101;married;14;2;12;52.014624;Switzerl;inapplic;inapplic;inapplic;1989;french
2003;55931;Middlela;5593101;couple w;3;0;1;0;132397.2031;21597.90671;5593101;man;47;apprenti;full-tim;inapplicable;Referenc;5593102;married;14;1;12;45.909024;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;55951;Middlela;5595102;couple w;3;0;1;0;70295;10819.17648;5595102;woman;61;compulso;child. w;inapplicable;Referenc;5595101;married;41;3;9;65.678877;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;56101;Middlela;5610101;couple w;2;0;0;0;83185;15686.18352;5610101;man;68;vocation;retired;20160;Referenc;5610102;married;29;2;16;36.110864;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;56141;Middlela;5614101;one pers;1;0;0;0;36522.60156;6846.353696;5614101;woman;81;apprenti;retired;44520;Referenc;inapplicable;widower/;0;3;12;55.912032;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;56161;Middlela;5616101;couple w;3;1;0;0;76963.60156;12999.96169;5616101;woman;31;bachelor;full-tim;inapplicable;Referenc;5616102;married;0;1;13;44.547659;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;56261;Middlela;5626102;couple w;5;3;0;0;171744.7969;31885.27594;5626102;woman;38;full-tim;part-tim;inapplicable;Referenc;5626101;married;16;3;12;50.824032;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;56371;Middlela;5637101;couple w;2;0;0;0;32257.08984;7366.252258;5637101;woman;61;compulso;child. w;inapplicable;Referenc;5637102;married;38;1;9;68.686824;Switzerl;Italy;inapplic;inapplic;1962;french
2003;56471;Middlela;5647101;couple w;2;0;0;0;75527;13979.28749;5647101;man;50;compulso;full-tim;inapplicable;Referenc;5647102;married;29;2;9;67.901022;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;56681;Middlela;5668101;one pers;1;0;0;0;36261.60156;8072.442997;5668101;woman;49;PhD;full-tim;inapplicable;Referenc;inapplicable;widower/;0;0;21;10.577091;Switzerl;Columbia;inapplic;inapplic;1992;french
2003;56781;Middlela;5678102;couple w;2;0;0;0;52869.67188;10304.79529;5678102;woman;57;apprenti;part-tim;inapplicable;Referenc;5678101;married;37;2;12;54.731616;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;56871;Middlela;5687102;couple w;4;2;0;0;63792.19922;9321.77621;5687102;man;34;apprenti;full-tim;inapplicable;Referenc;5687101;married;14;2;12;49.755552;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;56911;Middlela;5691101;couple w;4;2;0;0;90710.20313;17980.30007;5691101;woman;34;full-tim;part-tim;inapplicable;Referenc;5691102;married;11;2;12;49.892928;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;56961;Middlela;5696101;one pers;1;0;0;0;39319.60156;7928.381558;5696101;woman;65;elementa;retired;28800;Referenc;inapplicable;divorced;0;2;10;55.8867;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;57071;Middlela;5707101;one pers;1;0;0;0;100187;17925.69379;5707101;woman;44;universi;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;18;24.682284;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;57151;Middlela;5715102;couple w;2;0;0;0;126469.2031;23851.23343;5715102;woman;58;apprenti;full-tim;inapplicable;Referenc;5715101;married;37;1;12;46.356768;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;57291;Middlela;5729101;couple w;3;1;0;0;65835.5625;10454.13662;5729101;woman;31;apprenti;part-tim;inapplicable;Referenc;5729102;married;4;2;12;54.126144;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;57901;Middlela;5790102;couple w;4;0;2;0;195998.5938;26890.97303;5790102;woman;50;vocation;part-tim;inapplicable;Referenc;5790101;married;29;2;16;34.573952;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;57941;Middlela;5794102;couple w;2;0;0;0;51815.67188;8809.259212;5794102;woman;58;apprenti;child. w;inapplicable;Referenc;5794101;married;38;1;12;46.524672;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;57981;Zurich;5798101;one pers;1;0;0;0;45218.39844;8892.092262;5798101;man;43;technica;full-tim;inapplicable;Referenc;inapplicable;separate;0;2;16;35.539448;Switzerl;8310;inapplic;inapplic;1982;french
2003;58011;Middlela;5801102;couple w;2;0;0;0;48518.19922;8231.879416;5801102;woman;54;full-tim;part-tim;inapplicable;Referenc;5801101;married;34;2;12;52.309728;Switzerl;France a;inapplic;inapplic;1968;french
2003;58121;Middlela;5812102;couple w;2;0;0;0;64271.19922;13251.21542;5812102;woman;57;bachelor;part-tim;inapplicable;Referenc;5812101;married;36;2;13;43.801102;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;58321;Middlela;5832101;one pers;1;0;0;0;76970;11509.65888;5832101;man;72;bachelor;retired;96720;Referenc;inapplicable;widower/;0;2;13;47.988313;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;58481;Middlela;5848102;couple w;2;0;0;0;51571.67188;9338.431295;5848102;woman;54;apprenti;child. w;inapplicable;Referenc;5848101;married;34;2;12;51.190368;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;58591;Lake Gen;5859101;couple w;3;1;0;0;68892.39844;10779.62791;5859101;woman;25;apprenti;part-tim;inapplicable;Referenc;5859102;married;5;3;12;51.516;Switzerl;France a;inapplic;inapplic;1986;french
2003;58803;Lake Gen;5880103;couple w;2;0;0;0;68251.79688;13429.3959;5880103;man;24;apprenti;full-tim;inapplicable;Referenc;5880301;single.;0;0;12;47.206464;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;59031;Lake Gen;5903101;one pers;1;0;0;0;34763.60156;6097.574171;5903101;woman;55;apprenti;full-tim;inapplicable;Referenc;inapplicable;divorced;0;3;12;49.231488;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;59111;Lake Gen;5911102;couple w;3;0;0;1;56771;9855.476064;5911102;woman;55;compulso;child. w;6910;Referenc;5911101;married;34;2;9;60.712866;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;59321;Lake Gen;5932102;couple w;4;1;1;0;97292.60156;15566.18055;5932102;woman;53;apprenti;child. w;inapplicable;Referenc;5932101;married;33;2;12;55.896768;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;59371;Middlela;5937102;couple w;4;1;1;0;120295.3984;22749.82554;5937102;woman;50;bachelor;part-tim;inapplicable;Referenc;5937101;married;27;3;13;45.929485;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;59381;Middlela;5938101;one pers;1;0;0;0;44386.60156;9657.41265;5938101;woman;29;apprenti;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;12;52.152;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;59591;Middlela;5959101;one pers;1;0;0;0;51983.60156;10168.98444;5959101;woman;32;vocation;full-tim;inapplicable;Referenc;inapplicable;single.;0;2;16;33.881028;Switzerl;8601;inapplic;inapplic;since bi;german
2003;59731;Middlela;5973102;couple w;3;0;1;0;71129;11278.76304;5973102;woman;42;vocation;part-tim;inapplicable;Referenc;5973101;married;14;1;16;30.780932;Germany;inapplic;inapplic;resident;1984;german
2003;59741;Middlela;5974101;couple w;2;0;0;0;123241.2031;18974.08701;5974101;man;43;apprenti;full-tim;inapplicable;Referenc;5974102;single.;0;1;12;53.357856;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;59751;Middlela;5975102;couple w;2;0;0;0;58368.19922;11023.34784;5975102;woman;56;compulso;child. w;inapplicable;Referenc;5975101;married;37;2;9;59.360256;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;59821;Middlela;5982101;couple w;2;0;0;0;57333.39844;8926.091807;5982101;woman;57;domestic;child. w;inapplicable;Referenc;5982102;married;32;0;10;56.61748;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;59971;Middlela;5997102;couple w;2;0;0;0;80132.20313;12712.69607;5997102;woman;48;domestic;part-tim;inapplicable;Referenc;5997101;married;28;2;10;64.44641;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;59981;Middlela;5998101;couple w;4;2;0;0;89159.79688;15152.6023;5998101;man;43;vocation;full-tim;inapplicable;Referenc;5998102;married;19;2;16;31.75628;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;60041;Middlela;6004101;couple w;5;2;1;0;84612.84375;14078.65246;6004101;woman;41;compulso;part-tim;inapplicable;Referenc;6004102;married;18;3;9;67.147425;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;60131;Middlela;6013102;couple w;2;0;0;0;166916.2031;26553.99825;6013102;woman;55;vocation;part-tim;inapplicable;Referenc;6013101;married;34;3;16;29.677508;Switzerl;inapplic;inapplic;inapplic;1986;german
2003;60151;Middlela;6015101;one pers;1;0;0;0;49010.60156;10258.13599;6015101;woman;33;universi;part-tim;inapplicable;Referenc;inapplicable;single.;0;0;18;23.579418;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;60341;Middlela;6034102;lone par;2;0;0;1;28593.49609;6150.295182;6034102;woman;66;compulso;retired;28800;Referenc;inapplicable;widower/;0;1;9;67.237599;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;60561;Middlela;6056102;couple w;2;0;0;0;52952.4375;8316.75842;6056102;woman;57;apprenti;child. w;inapplicable;Referenc;6056101;married;36;2;12;49.292544;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;60771;Middlela;6077101;one pers;1;0;0;0;26881.24805;5215.123493;6077101;woman;69;PhD;retired;28800;Referenc;inapplicable;divorced;0;2;21;10.15623;Switzerl;Slovakia;inapplic;inapplic;1968;german
2003;60841;Middlela;6084101;couple w;3;0;1;0;64718.35156;13314.79825;6084101;woman;49;bachelor;child. w;inapplicable;Referenc;6084102;married;24;2;13;49.917305;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;61021;Middlela;6102102;couple w;4;2;0;0;105529;14808.48192;6102102;woman;41;apprenti;child. w;24000;Referenc;6102101;married;13;2;12;51.917952;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;61051;Middlela;6105101;couple w;2;0;0;0;78041.20313;13195.2821;6105101;woman;61;apprenti;child. w;inapplicable;Referenc;6105102;married;40;3;12;51.622848;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;61221;Middlela;6122101;couple w;3;1;0;0;140359.4063;21463.61708;6122101;woman;39;apprenti;child. w;inapplicable;Referenc;6122102;married;12;1;12;54.675648;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;61271;Middlela;6127101;couple w;4;2;0;0;59405.62891;12267.62295;6127101;woman;39;apprenti;child. w;inapplicable;Referenc;6127102;married;8;2;12;52.63536;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;61341;Middlela;6134101;couple w;4;2;0;0;125375.7969;19328.98502;6134101;man;50;bachelor;full-tim;inapplicable;Referenc;6134102;married;26;2;13;48.762692;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;61441;Middlela;6144101;one pers;1;0;0;0;62261.60156;10823.73686;6144101;woman;54;bachelor;full-tim;inapplicable;Referenc;inapplicable;divorced;0;0;13;41.862836;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;61481;Middlela;6148101;couple w;3;1;0;0;83831.60156;13663.57732;6148101;man;32;vocation;full-tim;inapplicable;Referenc;6148102;married;9;2;16;32.928668;Austria;inapplic;inapplic;resident;1973;german
2003;61561;Middlela;6156102;couple w;5;3;0;0;87438.39844;14276.61291;6156102;woman;35;bachelor;part-tim;inapplicable;Referenc;6156101;married;15;4;13;43.342039;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;61711;Middlela;6171101;couple w;5;3;0;0;72299;11268.32534;6171101;woman;35;domestic;child. w;inapplicable;Referenc;6171102;married;14;3;10;57.88736;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;62061;Middlela;6206101;couple w;3;1;0;0;67905.60156;10298.72994;6206101;woman;39;full-tim;part-tim;inapplicable;Referenc;6206102;married;4;1;12;53.790336;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;62161;Middlela;6216102;couple w;4;2;0;0;72982.60938;13747.17466;6216102;woman;41;apprenti;part-tim;inapplicable;Referenc;6216101;married;14;2;12;55.708512;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;62301;Middlela;6230102;couple w;3;1;0;0;60545.60156;9188.937315;6230102;woman;33;apprenti;part-tim;inapplicable;Referenc;6230101;married;14;1;12;50.976672;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;62371;Middlela;6237102;couple w;2;0;0;0;78738.39844;11563.86145;6237102;woman;65;full-tim;child. w;19080;Referenc;6237101;married;40;2;12;54.914784;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;62721;Middlela;6272102;couple w;2;0;0;0;69908.20313;14512.70719;6272102;woman;59;domestic;child. w;inapplicable;Referenc;6272101;married;32;0;10;56.30001;Switzerl;inapplic;inapplic;inapplic;1944;german
2003;62791;Middlela;6279102;couple w;4;2;0;0;81286.60156;13014.24163;6279102;woman;39;apprenti;child. w;inapplicable;Referenc;6279101;married;15;2;12;54.665472;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;62981;Middlela;6298101;couple w;2;0;0;0;73523.20313;10828.73369;6298101;man;49;PhD;full-tim;inapplicable;Referenc;6298102;married;10;0;21;10.158288;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;63041;Middlela;6304102;couple w;4;2;0;0;75248.79688;12617.31774;6304102;woman;35;apprenti;child. w;inapplicable;Referenc;6304101;married;17;2;12;51.434592;Switzerl;inapplic;inapplic;inapplic;since bi;german
